Conservation Unit,Brood Year,rec2,rec3,rec4,rec5,total rec (4+5),effective female spawners,DUID
Lillooet-Harrison-L,2012,NA,NA,NA,NA,NA,0.002505,12
Lillooet-Harrison-L,2013,NA,NA,NA,NA,NA,0.046794,12
Cultus-L,1948,0,0,0.03782,0.001256,0.039076,NA,6
Cultus-L,1949,0,0.001662,0.037489,0,0.037489,NA,6
Cultus-L,1950,0,0.003623,0.101664,0,0.101664,NA,6
Cultus-L,1951,0,0.003498,0.166043,0.004527,0.17057,NA,6
Cultus-L,1952,0,0.000159,0.032999,0.011266,0.044265,NA,6
Cultus-L,1953,0,0.000497,0.062317,0.000855,0.063172,NA,6
Cultus-L,1954,0,0.001631,0.061631,0.001933,0.063564,NA,6
Cultus-L,1955,0,0.00161,0.27449,0.001184,0.275674,NA,6
Cultus-L,1956,0,0.001273,0.035165,0.001067,0.036232,NA,6
Cultus-L,1957,0,0.000095,0.026724,0.001264,0.027988,NA,6
Cultus-L,1958,0,0.003547,0.046269,0.001097,0.047366,NA,6
Cultus-L,1959,0,0.000114,0.050631,0.001449,0.05208,NA,6
Cultus-L,1960,0,0.000483,0.022606,0.000414,0.02302,NA,6
Cultus-L,1961,0,0.000194,0.005954,0,0.005954,NA,6
Cultus-L,1962,0,0.000524,0.035483,0,0.035483,NA,6
Cultus-L,1963,0,0.003825,0.131466,0.003157,0.134623,NA,6
Cultus-L,1964,0,0.001357,0.067696,0.00155,0.069246,NA,6
Cultus-L,1965,0,0.00138,0.019606,0,0.019606,NA,6
Cultus-L,1966,0,0.004551,0.040079,0.000435,0.040514,NA,6
Cultus-L,1967,0,0.007716,0.096671,0.006114,0.102785,NA,6
Cultus-L,1968,0,0.000036,0.042418,0,0.042418,NA,6
Cultus-L,1969,0,0.001446,0.005031,0,0.005031,NA,6
Cultus-L,1970,0,0.00091,0.044797,0.00015,0.044947,NA,6
Cultus-L,1971,0,0.002673,0.047715,0.000313,0.048028,NA,6
Cultus-L,1972,0,0.000337,0.03002,0.000003,0.030023,NA,6
Cultus-L,1973,0,0.000044,0.00048,0.000189,0.000669,NA,6
Cultus-L,1974,0,0.000636,0.027251,0.002406,0.029657,NA,6
Cultus-L,1975,0,0.006742,0.12224,0.000267,0.122507,NA,6
Cultus-L,1976,0,0.000014,0.006109,0,0.006109,NA,6
Cultus-L,1977,0,0.000114,0.001457,0,0.001457,NA,6
Cultus-L,1978,0,0.004837,0.069111,0,0.069111,NA,6
Cultus-L,1979,0,0.001662,0.106617,0.001627,0.108244,NA,6
Cultus-L,1980,0,0.000186,0.004639,0,0.004639,NA,6
Cultus-L,1981,0,0.000579,0.000965,0,0.000965,NA,6
Cultus-L,1982,0,0.000883,0.012419,0.005529,0.017948,NA,6
Cultus-L,1983,0,0.000423,0.095192,0.000711,0.095903,NA,6
Cultus-L,1984,0,0.000215,0.009074,0.000032,0.009106,NA,6
Cultus-L,1985,0,0.000329,0.00198,0.000122,0.002102,NA,6
Cultus-L,1986,0,0.00021,0.010278,0,0.010278,NA,6
Cultus-L,1987,0,0.000019,0.064919,0.000917,0.065836,NA,6
Cultus-L,1988,0,0.000099,0.006584,0.001142,0.007726,NA,6
Cultus-L,1989,0,0.000004,0.009729,0.001012,0.010741,NA,6
Cultus-L,1990,0,0.000236,0.022231,0.002336,0.024567,NA,6
Cultus-L,1991,0,0.000023,0.016737,0.000618,0.017355,NA,6
Cultus-L,1992,0,0.000071,0.001813,0,0.001813,NA,6
Cultus-L,1993,0,0.000011,0.000934,0,0.000934,NA,6
Cultus-L,1994,0,0.000007,0.002299,0.000142,0.002441,NA,6
Cultus-L,1995,0,0.00024,0.014024,0.000512,0.014536,NA,6
Cultus-L,1996,0,0.000012,0.001503,0,0.001503,NA,6
Cultus-L,1997,0,0,0.000699,0.000018,0.000717,NA,6
Cultus-L,1998,0,0.00016,0.005947,0.000078,0.006025,NA,6
Cultus-L,1999,0,0.000009,0.002807,0.000036,0.002843,NA,6
Cultus-L,2000,0,0.000001,0.000072,0.000008,0.00008,NA,6
Cultus-L,2001,0,0,0.000212,0,0.000212,NA,6
Cultus-L,2002,0,0.000182,0.005003,0.000107,0.00511,NA,6
Cultus-L,2003,0,0.000012,0.000716,0,0.000716,NA,6
Cultus-L,2004,0,0.000111,0.001172,3.45E-05,0.001206458,NA,6
Cultus-L,2005,0,0.00002,0.000899739,0,0.000899739,NA,6
Cultus-L,2006,0,0.000834,0.02022683,0.00024711,0.02047394,NA,6
Cultus-L,2007,0,0.000643,0.012273153,NA,NA,NA,6
Cultus-L,2008,NA,NA,NA,NA,NA,NA,6
Cultus-L,2009,NA,NA,NA,NA,NA,NA,6
Cultus-L,2010,NA,NA,NA,NA,NA,NA,6
Cultus-L,2011,NA,NA,NA,NA,NA,NA,6
Cultus-L,2012,NA,NA,NA,NA,NA,NA,6
Cultus-L,2013,NA,NA,NA,NA,NA,NA,6
Seton-L,1953,0,0,0.000394,0,0.000394,0.000024,17
Seton-L,1954,0,0.001898,0.035946,0,0.035946,0.001729,17
Seton-L,1955,0,0.000016,0.004376,0,0.004376,0.00002,17
Seton-L,1956,NA,NA,NA,NA,NA,NA,17
Seton-L,1957,0,0,0.000047,0,0.000047,0.00002,17
Seton-L,1958,0,0.000895,0.024738,0.000012,0.02475,0.002749,17
Seton-L,1959,0,0.000134,0.005431,0,0.005431,0.000286,17
Seton-L,1960,0,0,0.000021,0,0.000021,NA,17
Seton-L,1961,0,0.000002,0.002721,0,0.002721,0.000012,17
Seton-L,1962,0,0.001878,0.070118,0.000184,0.070302,0.006326,17
Seton-L,1963,0,0.002207,0.056214,0.000016,0.05623,0.001116,17
Seton-L,1964,0,0.000042,0.000571,0,0.000571,0.000005,17
Seton-L,1965,0,0.000155,0.003308,0,0.003308,0.000589,17
Seton-L,1966,0,0.000332,0.030704,0.000303,0.031007,0.015201,17
Seton-L,1967,0,0.000167,0.004005,0.000114,0.004119,0.001983,17
Seton-L,1968,0,0,0.001046,0,0.001046,0.00005,17
Seton-L,1969,0,0.003839,0.030743,0,0.030743,0.000491,17
Seton-L,1970,0,0.001317,0.056751,0,0.056751,0.002139,17
Seton-L,1971,0,0.00205,0.015812,0,0.015812,0.000155,17
Seton-L,1972,0,0.002127,0.013156,0,0.013156,0.000098,17
Seton-L,1973,0,0.010591,0.080696,0,0.080696,0.001688,17
Seton-L,1974,0,0.001645,0.040703,0.000263,0.040966,0.004843,17
Seton-L,1975,0,0.00081,0.014691,0.000235,0.014926,0.001631,17
Seton-L,1976,0,0.000118,0.007097,0,0.007097,0.000753,17
Seton-L,1977,0,0.000768,0.03806,0.001161,0.039221,0.003923,17
Seton-L,1978,0,0.001315,0.099561,0.004769,0.10433,0.003963,17
Seton-L,1979,0,0.000233,0.051559,0.000597,0.052156,0.002023,17
Seton-L,1980,0,0.000675,0.011292,0.000184,0.011476,0.000996,17
Seton-L,1981,0,0.000154,0.015829,0.000676,0.016505,0.002951,17
Seton-L,1982,0,0.001276,0.198075,0.011246,0.209321,0.011734,17
Seton-L,1983,0,0.000432,0.036858,0,0.036858,0.004909,17
Seton-L,1984,0,0.000517,0.024388,0.025188,0.049576,0.000941,17
Seton-L,1985,0,0.001174,0.023668,0.000329,0.023997,0.00096,17
Seton-L,1986,0,0.000255,0.067751,0.003588,0.071339,0.006213,17
Seton-L,1987,0,0.000292,0.060858,0.001015,0.061873,0.003766,17
Seton-L,1988,0,0.000394,0.015654,0.00504,0.020694,0.000784,17
Seton-L,1989,0,0.000178,0.185837,0.009777,0.195614,0.005067,17
Seton-L,1990,0,0,0.050136,0.000834,0.05097,0.008415,17
Seton-L,1991,0,0,0.015705,0.000124,0.015829,0.007292,17
Seton-L,1992,0,0.001049,0.013925,0.002162,0.016087,0.001378,17
Seton-L,1993,0,0.000007,0.169441,0.004361,0.173802,0.009829,17
Seton-L,1994,0,0.000023,0.124712,0.002935,0.127647,0.00389,17
Seton-L,1995,0,0.000043,0.037059,0.000918,0.037977,0.004319,17
Seton-L,1996,0,0.000234,0.08337,0.001817,0.085187,0.001759,17
Seton-L,1997,0,0,0.040148,0.001033,0.041181,0.005056,17
Seton-L,1998,0,0.000009,0.017568,0.00011,0.017678,0.011873,17
Seton-L,1999,0,0.000012,0.008262,0.000689,0.008951,0.002079,17
Seton-L,2000,0,0.000086,0.012743,0,0.012743,0.000671,17
Seton-L,2001,0,0.000025,0.018585,0,0.018585,0.001851,17
Seton-L,2002,0,0.000008,0.048183,0,0.048183,0.008001,17
Seton-L,2003,0,0,0.004835,0,0.004835,0.003179,17
Seton-L,2004,0,0,0.005627,6.10E-05,0.005688,0.000778,17
Seton-L,2005,0,0,0.002512,0,0.002512,0.008261,17
Seton-L,2006,0,0.00005,0.171209,0.001234,0.172443,0.010971,17
Seton-L,2007,0,0,0.002666,NA,NA,0.000849,17
Seton-L,2008,NA,NA,NA,NA,NA,0.000063,17
Seton-L,2009,NA,NA,NA,NA,NA,0.000792,17
Seton-L,2010,NA,NA,NA,NA,NA,0.026687,17
Seton-L,2011,NA,NA,NA,NA,NA,0.00033,17
Seton-L,2012,NA,NA,NA,NA,NA,0.000013,17
Seton-L,2013,NA,NA,NA,NA,NA,0.004181,17
Harrison (U/S)-L,1966,0,0.00066,0.073515,0.001939,0.075454,0.00986,10
Harrison (U/S)-L,1967,0,0.001764,0.077288,0.008421,0.085709,0.010618,10
Harrison (U/S)-L,1968,0,0.002976,0.141825,0.010577,0.152402,0.002202,10
Harrison (U/S)-L,1969,0,0.003031,0.371636,0.038246,0.409882,0.030604,10
Harrison (U/S)-L,1970,0,0.007393,0.371993,0.004653,0.376646,0.005003,10
Harrison (U/S)-L,1971,0,0.010694,0.139598,0.002345,0.141943,0.002656,10
Harrison (U/S)-L,1972,0,0.007439,0.331589,0.011114,0.342703,0.015026,10
Harrison (U/S)-L,1973,0,0.004227,0.257812,0.011669,0.269481,0.024885,10
Harrison (U/S)-L,1974,0,0.005905,0.252878,0.026097,0.278975,0.028099,10
Harrison (U/S)-L,1975,0,0.002922,0.165459,0.001479,0.166938,0.016033,10
Harrison (U/S)-L,1976,0,0.009408,0.271322,0.023704,0.295026,0.028243,10
Harrison (U/S)-L,1977,0,0.002995,0.217049,0.015719,0.232768,0.02851,10
Harrison (U/S)-L,1978,0,0.010226,1.184905,0.170418,1.355323,0.042315,10
Harrison (U/S)-L,1979,0,0.001244,0.128249,0.011535,0.139784,0.025702,10
Harrison (U/S)-L,1980,0,0.003167,0.331805,0.029742,0.361547,0.043286,10
Harrison (U/S)-L,1981,0,0.002908,0.206879,0.060505,0.267384,0.022627,10
Harrison (U/S)-L,1982,0,0.009112,1.275213,0.22167,1.496883,0.11503,10
Harrison (U/S)-L,1983,0,0.002374,0.219473,0.018144,0.237617,0.02738,10
Harrison (U/S)-L,1984,0,0.007491,0.575398,0.051913,0.627311,0.030434,10
Harrison (U/S)-L,1985,0,0.001101,0.048781,0.019418,0.068199,0.022773,10
Harrison (U/S)-L,1986,0,0.000045,0.039242,0.003417,0.042659,0.041837,10
Harrison (U/S)-L,1987,0,0.000798,0.192151,0.027769,0.21992,0.030105,10
Harrison (U/S)-L,1988,0,0.003179,0.334751,0.175848,0.510599,0.027428,10
Harrison (U/S)-L,1989,0,0.002243,0.684087,0.070074,0.754161,0.010365,10
Harrison (U/S)-L,1990,0,0.005895,0.60089,0.027875,0.628765,0.008525,10
Harrison (U/S)-L,1991,0,0.00007,0.048888,0.016397,0.065285,0.018487,10
Harrison (U/S)-L,1992,0,0.000684,0.6241,0.128433,0.752533,0.02848,10
Harrison (U/S)-L,1993,0,0.000449,0.38102,0.119185,0.500205,0.034018,10
Harrison (U/S)-L,1994,0,0.000057,0.646785,0.06909,0.715875,0.030208,10
Harrison (U/S)-L,1995,0,0.000114,0.170376,0.095953,0.266329,0.010904,10
Harrison (U/S)-L,1996,0,0.000227,0.350965,0.032221,0.383186,0.026848,10
Harrison (U/S)-L,1997,0,0.00001,0.192696,0.023291,0.215987,0.010724,10
Harrison (U/S)-L,1998,0,0.000176,0.500753,0.065956,0.566709,0.029811,10
Harrison (U/S)-L,1999,0,0.000018,0.182595,0.064316,0.246911,0.013106,10
Harrison (U/S)-L,2000,0,0.000389,0.104221,0.009522,0.113743,0.002732,10
Harrison (U/S)-L,2001,0,0.00005,0.145865,0.050168,0.196033,0.008035,10
Harrison (U/S)-L,2002,0,0.000321,0.227687,0.014822,0.242509,0.036269,10
Harrison (U/S)-L,2003,0,0.000023,0.127468,0.061308,0.188776,0.024683,10
Harrison (U/S)-L,2004,0,0.000092,0.055327,0.055273661,0.110600661,0.013968,10
Harrison (U/S)-L,2005,0,0.000057,0.060179607,0.004453129,0.064632737,0.023597,10
Harrison (U/S)-L,2006,0,0.000417,0.223928794,0.021864418,0.245793213,0.013618,10
Harrison (U/S)-L,2007,0,0.001366,0.319410635,NA,NA,0.015825,10
Harrison (U/S)-L,2008,NA,NA,NA,NA,NA,0.000617,10
Harrison (U/S)-L,2009,NA,NA,NA,NA,NA,0.012871,10
Harrison (U/S)-L,2010,NA,NA,NA,NA,NA,0.025328,10
Harrison (U/S)-L,2011,NA,NA,NA,NA,NA,0.024535,10
Harrison (U/S)-L,2012,NA,NA,NA,NA,NA,0.000397,10
Harrison (U/S)-L,2013,NA,NA,NA,NA,NA,0.015535,10
North Barriere-ES,1967,0,0,0.015201,0,0.015201,0.000294,14
North Barriere-ES,1968,0,0.000014,0.014846,0.000169,0.015015,0.000577,14
North Barriere-ES,1969,0,0,0.000881,0,0.000881,0.000022,14
North Barriere-ES,1970,0,0,0.00074,0,0.00074,0.000005,14
North Barriere-ES,1971,0,0.000263,0.015407,0.000819,0.016226,0.000306,14
North Barriere-ES,1972,0,0.000156,0.028193,0.000205,0.028398,0.00103,14
North Barriere-ES,1973,0,0,0.001106,0,0.001106,0.000083,14
North Barriere-ES,1974,0,0,0.000536,0,0.000536,0.00007,14
North Barriere-ES,1975,0,0.000569,0.058841,0.002143,0.060984,0.002181,14
North Barriere-ES,1976,0,0.000064,0.020252,0.001106,0.021358,0.002373,14
North Barriere-ES,1977,0,0,0.007426,0.001704,0.00913,0.000174,14
North Barriere-ES,1978,0,0.00016,0.00223,0,0.00223,0.000046,14
North Barriere-ES,1979,0,0.000008,0.009084,0.005145,0.014229,0.008046,14
North Barriere-ES,1980,0,0.00006,0.034268,0.001702,0.03597,0.004413,14
North Barriere-ES,1981,0,0,0.002742,0.001205,0.003947,0.001067,14
North Barriere-ES,1982,0,0.000061,0.009104,0.001724,0.010828,0.000656,14
North Barriere-ES,1983,0,0.000124,0.035855,0.002395,0.03825,0.002596,14
North Barriere-ES,1984,0,0.000361,0.042781,0.004283,0.047064,0.006291,14
North Barriere-ES,1985,0,0.000005,0.023647,0.008179,0.031826,0.000696,14
North Barriere-ES,1986,0,0.000115,0.033093,0.001113,0.034206,0.003323,14
North Barriere-ES,1987,0,0.000036,0.065946,0.010502,0.076448,0.009212,14
North Barriere-ES,1988,0,0,0.043984,0.004663,0.048647,0.013209,14
North Barriere-ES,1989,0,0.000104,0.013765,0.005689,0.019454,0.002813,14
North Barriere-ES,1990,0,0,0.014471,0.007886,0.022357,0.006702,14
North Barriere-ES,1991,0,0,0.010613,0.000771,0.011384,0.011945,14
North Barriere-ES,1992,0,0.000009,0.042702,0.007561,0.050263,0.006103,14
North Barriere-ES,1993,0,0.000052,0.028621,0.013201,0.041822,0.00503,14
North Barriere-ES,1994,0,0,0.004865,0.008122,0.012987,0.003515,14
North Barriere-ES,1995,0,0,0.031391,0.005357,0.036748,0.005988,14
North Barriere-ES,1996,0,0,0.009409,0.003534,0.012943,0.015409,14
North Barriere-ES,1997,0,0.000017,0.00367,0.002475,0.006145,0.004379,14
North Barriere-ES,1998,0,0.000025,0.009255,0.00386,0.013115,0.004972,14
North Barriere-ES,1999,0,0,0.030308,0.012588,0.042896,0.003341,14
North Barriere-ES,2000,0,0.000239,0.056019,0.003934,0.059953,0.004796,14
North Barriere-ES,2001,0,0,0.009545,0.002316,0.011861,0.003343,14
North Barriere-ES,2002,0,0.000046,0.066869,0.009039,0.075908,0.004936,14
North Barriere-ES,2003,0,0,0.010416,0.002932,0.013348,0.005317,14
North Barriere-ES,2004,0,0.000006,0.006985,0.00068,0.007665,0.001594,14
North Barriere-ES,2005,0,0,0.000917,0.000627,0.001544,0.002817,14
North Barriere-ES,2006,0,0,0.018952,0.011764,0.030716,0.008278,14
North Barriere-ES,2007,0,0,0.004848,NA,NA,0.0069,14
North Barriere-ES,2008,NA,NA,NA,NA,NA,0.00021,14
North Barriere-ES,2009,NA,NA,NA,NA,NA,0.000715,14
North Barriere-ES,2010,NA,NA,NA,NA,NA,0.005564,14
North Barriere-ES,2011,NA,NA,NA,NA,NA,0.004498,14
North Barriere-ES,2012,NA,NA,NA,NA,NA,0.000747,14
North Barriere-ES,2013,NA,NA,NA,NA,NA,0.001951,14
Scotch (merge with Seymour),1980,0,0,0.001532,0.000001,0.001532,0.000062,19
Scotch (merge with Seymour),1981,0,0.000071,0.025296,0.000001,0.025296,0.006887,19
Scotch (merge with Seymour),1982,0,0.000192,0.1039,0.005475,0.109375,0.002544,19
Scotch (merge with Seymour),1983,0,0,0.002382,0.00025,0.002632,0.000133,19
Scotch (merge with Seymour),1984,0,0.000012,0.002613,0.000001,0.002613,0.000265,19
Scotch (merge with Seymour),1985,0,0.001471,0.042541,0.000001,0.042541,0.001436,19
Scotch (merge with Seymour),1986,0,0,0.250911,0.006148,0.257059,0.011299,19
Scotch (merge with Seymour),1987,0,0.000049,0.020633,0.009762,0.030395,0.001148,19
Scotch (merge with Seymour),1988,0,0,0.00332,0.000001,0.00332,0.000723,19
Scotch (merge with Seymour),1989,0,0.000578,0.01615,0.000001,0.01615,0.003928,19
Scotch (merge with Seymour),1990,0,0.000265,0.311154,0.004738,0.315892,0.034411,19
Scotch (merge with Seymour),1991,0,0.00001,0.022037,0.003644,0.025681,0.004539,19
Scotch (merge with Seymour),1992,0,0.000001,0.002104,0.000349,0.002453,0.001385,19
Scotch (merge with Seymour),1993,0,0.000059,0.011827,0.000001,0.011827,0.003259,19
Scotch (merge with Seymour),1994,0,0.000196,0.181988,0.002267,0.184255,0.026711,19
Scotch (merge with Seymour),1995,0,0.000011,0.01224,0.001925,0.014165,0.00781,19
Scotch (merge with Seymour),1996,0,0,0.003404,0.000744,0.004148,0.002205,19
Scotch (merge with Seymour),1997,0,0.000004,0.002249,0.000001,0.002249,0.001415,19
Scotch (merge with Seymour),1998,0,0.000148,0.191273,0.002269,0.193542,0.017001,19
Scotch (merge with Seymour),1999,0,0,0.015722,0.010701,0.026423,0.002034,19
Scotch (merge with Seymour),2000,0,0.000002,0.040512,0.000698,0.04121,0.001732,19
Scotch (merge with Seymour),2001,0,0,0.017024,0.000001,0.017024,0.001336,19
Scotch (merge with Seymour),2002,0,0.001008,0.675243,0.01581,0.691053,0.050375,19
Scotch (merge with Seymour),2003,0,0,0.001305,0.000376,0.001681,0.002477,19
Scotch (merge with Seymour),2004,0,0.000002,0.003764,0.000148,0.003912,0.000432,19
Scotch (merge with Seymour),2005,0,0,0.005778,0.000001,0.005778,0.002686,19
Scotch (merge with Seymour),2006,0,0.001098,1.012864,0.022204326,1.035068326,0.072735,19
Scotch (merge with Seymour),2007,0,0,0.048667,NA,NA,0.004758,19
Scotch (merge with Seymour),2008,NA,NA,NA,NA,NA,0.000139,19
Scotch (merge with Seymour),2009,NA,NA,NA,NA,NA,0.002665,19
Scotch (merge with Seymour),2010,NA,NA,NA,NA,NA,0.273905,19
Scotch (merge with Seymour),2011,NA,NA,NA,NA,NA,0.012451,19
Scotch (merge with Seymour),2012,NA,NA,NA,NA,NA,0.000678,19
Scotch (merge with Seymour),2013,NA,NA,NA,NA,NA,0.010957,19
Anderson-Seton-ES,1968,0,0.003891,0.078371,0.000403,0.078774,0.003834,1
Anderson-Seton-ES,1969,0,0.001042,0.003556,0.000168,0.003724,0.00036,1
Anderson-Seton-ES,1970,0,0.000258,0.000154,0,0.000154,0.000014,1
Anderson-Seton-ES,1971,0,0.004926,0.007721,0,0.007721,0.000115,1
Anderson-Seton-ES,1972,0,0.00418,0.128111,0.000322,0.128433,0.003128,1
Anderson-Seton-ES,1973,0,0.001344,0.009447,0.003794,0.013241,0.000351,1
Anderson-Seton-ES,1974,0,0.001559,0.001413,0,0.001413,0.000037,1
Anderson-Seton-ES,1975,0,0.003841,0.015888,0,0.015888,0.001246,1
Anderson-Seton-ES,1976,0,0.003009,0.067835,0.00235,0.070185,0.00882,1
Anderson-Seton-ES,1977,0,0.00069,0.017045,0.002975,0.02002,0.001174,1
Anderson-Seton-ES,1978,0,0.000589,0.00086,0.000198,0.001058,0.000129,1
Anderson-Seton-ES,1979,0,0.001866,0.015902,0,0.015902,0.001649,1
Anderson-Seton-ES,1980,0,0.001496,0.076467,0.001381,0.077848,0.011032,1
Anderson-Seton-ES,1981,0,0.000412,0.014267,0.003085,0.017352,0.001907,1
Anderson-Seton-ES,1982,0,0.003361,0.005472,0.000868,0.00634,0.000439,1
Anderson-Seton-ES,1983,0,0.001542,0.026208,0.000348,0.026556,0.003055,1
Anderson-Seton-ES,1984,0,0.00173,0.115017,0.021116,0.136133,0.009148,1
Anderson-Seton-ES,1985,0,0.00634,0.114856,0.010766,0.125622,0.002032,1
Anderson-Seton-ES,1986,0,0.006349,0.02039,0.00061,0.021,0.00188,1
Anderson-Seton-ES,1987,0,0.001683,0.022546,0.003604,0.02615,0.004105,1
Anderson-Seton-ES,1988,0,0.009599,0.305722,0.004031,0.309753,0.017841,1
Anderson-Seton-ES,1989,0,0.005779,0.038792,0.008523,0.047315,0.009795,1
Anderson-Seton-ES,1990,0,0.000826,0.013177,0.001607,0.014784,0.003304,1
Anderson-Seton-ES,1991,0,0.001242,0.018884,0.001559,0.020443,0.004618,1
Anderson-Seton-ES,1992,0,0.011639,0.175651,0.008143,0.183794,0.009224,1
Anderson-Seton-ES,1993,0,0.000557,0.05441,0.012557,0.066967,0.00878,1
Anderson-Seton-ES,1994,0,0.000815,0.021039,0.01251,0.033549,0.001706,1
Anderson-Seton-ES,1995,0,0.00197,0.020949,0.00054,0.021489,0.004533,1
Anderson-Seton-ES,1996,0,0.000413,0.189011,0.008576,0.197587,0.014139,1
Anderson-Seton-ES,1997,0,0.000742,0.011493,0.001174,0.012667,0.001877,1
Anderson-Seton-ES,1998,0,0.000408,0.003841,0.000563,0.004404,0.002442,1
Anderson-Seton-ES,1999,0,0.002508,0.037729,0.002405,0.040134,0.001765,1
Anderson-Seton-ES,2000,0,0.000624,0.087114,0.004264,0.091378,0.016571,1
Anderson-Seton-ES,2001,0,0.000315,0.04319,0.006741,0.049931,0.004007,1
Anderson-Seton-ES,2002,0,0.001262,0.011045,0.000694,0.011739,0.001144,1
Anderson-Seton-ES,2003,0,0.000213,0.003861,0.000687,0.004548,0.005036,1
Anderson-Seton-ES,2004,0,0.000343,0.040513,0.008424,0.048937,0.005483,1
Anderson-Seton-ES,2005,0,0.00018,0.013976,0.000871,0.014847,0.008851,1
Anderson-Seton-ES,2006,0,0.000978,0.024834,0.013603,0.038437,0.001456,1
Anderson-Seton-ES,2007,0,0.006665,0.106179,NA,NA,0.001079,1
Anderson-Seton-ES,2008,NA,NA,NA,NA,NA,0.001752,1
Anderson-Seton-ES,2009,NA,NA,NA,NA,NA,0.005274,1
Anderson-Seton-ES,2010,NA,NA,NA,NA,NA,0.005903,1
Anderson-Seton-ES,2011,NA,NA,NA,NA,NA,0.026445,1
Anderson-Seton-ES,2012,NA,NA,NA,NA,NA,0.006899,1
Anderson-Seton-ES,2013,NA,NA,NA,NA,NA,0.023053,1
Nadina-Francois-ES,1973,0,0.000146,0.067467,0.005741,0.073208,0.010726,8
Nadina-Francois-ES,1974,0,0.000195,0.020017,0,0.020017,0.002072,8
Nadina-Francois-ES,1975,0,0.00034,0.152807,0.005729,0.158536,0.008655,8
Nadina-Francois-ES,1976,0,0.000027,0.007247,0,0.007247,0.000898,8
Nadina-Francois-ES,1977,0,0.000172,0.125303,0.006574,0.131877,0.010085,8
Nadina-Francois-ES,1978,0,0.000083,0.028397,0.002767,0.031164,0.001527,8
Nadina-Francois-ES,1979,0,0.000005,0.083912,0.017456,0.101368,0.021272,8
Nadina-Francois-ES,1980,0,0.000004,0.016037,0.005331,0.021368,0.001603,8
Nadina-Francois-ES,1981,0,0.000005,0.073214,0.00353,0.076744,0.011363,8
Nadina-Francois-ES,1982,0,0,0.005364,0.001411,0.006775,0.001423,8
Nadina-Francois-ES,1983,0,0.000032,0.13848,0.011219,0.149699,0.015945,8
Nadina-Francois-ES,1984,0,0,0.020594,0.004323,0.024917,0.003847,8
Nadina-Francois-ES,1985,0,0,0.041411,0.005442,0.046853,0.007731,8
Nadina-Francois-ES,1986,0,0,0.01608,0.004758,0.020838,0.002051,8
Nadina-Francois-ES,1987,0,0.000016,0.170901,0.020119,0.19102,0.015643,8
Nadina-Francois-ES,1988,0,0,0.048538,0.009201,0.057739,0.004514,8
Nadina-Francois-ES,1989,0,0,0.015466,0.003412,0.018878,0.002653,8
Nadina-Francois-ES,1990,0,0,0.014995,0.000739,0.015734,0.003405,8
Nadina-Francois-ES,1991,0,0.000112,0.047222,0.009005,0.056227,0.033387,8
Nadina-Francois-ES,1992,0,0.000009,0.05495,0.049754,0.104704,0.002355,8
Nadina-Francois-ES,1993,0,0,0.051434,0.005268,0.056702,0.004797,8
Nadina-Francois-ES,1994,0,0,0.009887,0.008471,0.018358,0.001077,8
Nadina-Francois-ES,1995,0,0.000025,0.065492,0,0.065492,0.008452,8
Nadina-Francois-ES,1996,0,0.000004,0.451557,0.095036,0.546593,0.018036,8
Nadina-Francois-ES,1997,0,0,0.002444,0.000742,0.003186,0.002624,8
Nadina-Francois-ES,1998,0,0.000009,0.003913,0.000957,0.00487,0.001983,8
Nadina-Francois-ES,1999,0,0,0.011388,0,0.011388,0.005026,8
Nadina-Francois-ES,2000,0,0,0.233547,0.02599,0.259537,0.065446,8
Nadina-Francois-ES,2001,0,0,0.04802,0.048105,0.096125,0.017875,8
Nadina-Francois-ES,2002,0,0,0.005758,0.000422,0.00618,0.001031,8
Nadina-Francois-ES,2003,0,0,0.00337,0.000335,0.003705,0.001677,8
Nadina-Francois-ES,2004,0,0.000032,0.200535,0.019053,0.219588,0.013773,8
Nadina-Francois-ES,2005,0,0,0.011658,0.004647,0.016305,0.012141,8
Nadina-Francois-ES,2006,0,0.000002,0.043269,0.02152,0.064789,0.004487,8
Nadina-Francois-ES,2007,0,0,0.010302,NA,NA,0.001006,8
Nadina-Francois-ES,2008,NA,NA,NA,NA,NA,0.010169,8
Nadina-Francois-ES,2009,NA,NA,NA,NA,NA,0.003718,8
Nadina-Francois-ES,2010,NA,NA,NA,NA,NA,0.011892,8
Nadina-Francois-ES,2011,NA,NA,NA,NA,NA,0.001195,8
Nadina-Francois-ES,2012,NA,NA,NA,NA,NA,0.016766,8
Nadina-Francois-ES,2013,NA,NA,NA,NA,NA,0.007129,8
Pitt-ES,1948,0,0,0.026803,0.095917,0.12272,0.02034,15
Pitt-ES,1949,0,0,0.006085,0.013251,0.019336,0.004449,15
Pitt-ES,1950,0,0.000062,0.091231,0.055044,0.146275,0.013313,15
Pitt-ES,1951,0,0,0.041761,0.078541,0.120302,0.017922,15
Pitt-ES,1952,0,0,0.039952,0.03189,0.071842,0.021904,15
Pitt-ES,1953,0,0,0.012688,0.012372,0.02506,0.009303,15
Pitt-ES,1954,0,0.000042,0.037926,0.013126,0.051052,0.008332,15
Pitt-ES,1955,0,0.000005,0.078394,0.085616,0.16401,0.011221,15
Pitt-ES,1956,0,0.000015,0.028169,0.038686,0.066855,0.011107,15
